B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDWI,NDVI,output1
0.0624,0.0886,0.1182,0.1456,0.1738,0.2232,0.2363,0.237,0.2428,0.2368,0.2687,0.2162,-0.33445948,0.23889178,0
0.0624,0.1112,0.1478,0.1626,0.1738,0.2232,0.2363,0.2604,0.2428,0.2368,0.2687,0.2162,-0.27584517,0.23120569,0
0.0586,0.0863,0.1196,0.138,0.1663,0.232,0.2478,0.2644,0.2699,0.2634,0.2839,0.2082,-0.37708336,0.31411532,0
0.0586,0.0796,0.1148,0.1286,0.1663,0.232,0.2478,0.2708,0.2699,0.2634,0.2839,0.2082,-0.40456432,0.35603404,0
0.0586,0.0796,0.1148,0.1286,0.1428,0.2292,0.2537,0.2708,0.2761,0.2634,0.2648,0.1744,-0.40456432,0.35603404,0
0.0586,0.0683,0.1011,0.1086,0.1428,0.2292,0.2537,0.2836,0.2761,0.2634,0.2648,0.1744,-0.47439563,0.44620094,0
0.0586,0.0642,0.0928,0.0907,0.1304,0.2069,0.2338,0.283,0.2559,0.2634,0.2481,0.1606,-0.50612026,0.5145839,0
0.0586,0.0635,0.0918,0.0935,0.1304,0.2069,0.2338,0.2698,0.2559,0.2634,0.2481,0.1606,-0.49225667,0.48527387,0
0.0527,0.0626,0.088,0.0904,0.1304,0.2069,0.2338,0.2566,0.2559,0.2476,0.2481,0.1606,-0.4892629,0.4789625,0
0.0527,0.0554,0.081,0.0835,0.1304,0.2069,0.2338,0.2398,0.2559,0.2476,0.2481,0.1606,-0.4950125,0.48345193,0
0.0527,0.0562,0.0803,0.0795,0.1198,0.1958,0.2214,0.2388,0.2442,0.2476,0.2294,0.1486,-0.4967095,0.5004713,0
0.0527,0.052,0.0753,0.082,0.1198,0.1958,0.2214,0.2396,0.2442,0.2476,0.2294,0.1486,-0.52175295,0.49004975,0
0.0527,0.0922,0.1168,0.1156,0.126,0.1956,0.2133,0.231,0.2322,0.2476,0.2279,0.1631,-0.32834962,0.33294865,0
0.0527,0.0922,0.1168,0.1156,0.126,0.1956,0.2133,0.231,0.2322,0.2476,0.2279,0.1631,-0.32834962,0.33294865,0
0.0477,0.0872,0.113,0.1288,0.145,0.1936,0.2094,0.2242,0.2278,0.1914,0.2348,0.1814,-0.32977462,0.27025494,0
0.0477,0.0677,0.0921,0.0999,0.145,0.1936,0.2094,0.2172,0.2278,0.1914,0.2348,0.1814,-0.40446168,0.36991486,0
0.0477,0.0687,0.0888,0.1058,0.1201,0.1711,0.189,0.2172,0.2057,0.1914,0.2009,0.1442,-0.41960785,0.3448916,0
0.0477,0.0494,0.0678,0.0661,0.1201,0.1711,0.189,0.1738,0.2057,0.1914,0.2009,0.1442,-0.43874174,0.44893706,0
0.0477,0.048,0.0672,0.0642,0.0869,0.1598,0.1751,0.1796,0.1941,0.1914,0.1558,0.1059,-0.45542952,0.4733388,0
0.0477,0.0505,0.0652,0.0683,0.0869,0.1598,0.1751,0.195,0.1941,0.1914,0.1558,0.1059,-0.498847,0.48120013,0
0.0569,0.0509,0.074,0.0689,0.0926,0.1355,0.1516,0.1962,0.1767,0.1352,0.154,0.1035,-0.45225757,0.48019618,0
0.0569,0.0561,0.0774,0.0689,0.0926,0.1355,0.1516,0.1528,0.1767,0.1352,0.154,0.1035,-0.32754126,0.37843934,0
0.0569,0.0561,0.0774,0.0689,0.11,0.1377,0.149,0.1528,0.1536,0.1352,0.1556,0.1249,-0.32754126,0.37843934,0
0.0569,0.0651,0.0805,0.098,0.11,0.1377,0.149,0.1482,0.1536,0.1352,0.1556,0.1249,-0.296021,0.2038993,0
0.0569,0.0864,0.1038,0.1136,0.1309,0.1439,0.1475,0.1376,0.1575,0.1352,0.1686,0.145,-0.14001659,0.09554142,0
0.0569,0.0907,0.1094,0.1222,0.1309,0.1439,0.1475,0.1478,0.1575,0.1352,0.1686,0.145,-0.14930016,0.09481482,0
0.0527,0.0963,0.1186,0.1198,0.1309,0.1439,0.1475,0.1688,0.1575,0.1572,0.1686,0.145,-0.17466943,0.16978516,0
0.0527,0.067,0.0908,0.1108,0.1309,0.1439,0.1475,0.1842,0.1575,0.1572,0.1686,0.145,-0.33963636,0.24881358,0
0.0527,0.0747,0.1028,0.1038,0.1363,0.1726,0.1847,0.2142,0.2034,0.1572,0.2013,0.1608,-0.35141957,0.34716982,0
0.0527,0.0716,0.0951,0.0915,0.1363,0.1726,0.1847,0.2048,0.2034,0.1572,0.2013,0.1608,-0.36578858,0.38238272,0
0.0527,0.0648,0.0912,0.0851,0.1245,0.1936,0.2085,0.2076,0.2182,0.1572,0.1837,0.1431,-0.38955823,0.41851723,0
0.0527,0.0648,0.0912,0.0851,0.1245,0.1936,0.2085,0.2076,0.2182,0.1572,0.1837,0.1431,-0.38955823,0.41851723,0
0.0401,0.059,0.0856,0.0722,0.1103,0.1833,0.2005,0.2282,0.214,0.2027,0.166,0.1105,-0.45442957,0.5193076,0
0.0401,0.054,0.0861,0.0653,0.1103,0.1833,0.2005,0.2338,0.214,0.2027,0.166,0.1105,-0.4617068,0.5633567,0
0.0401,0.0402,0.0592,0.0485,0.0926,0.1773,0.1995,0.2006,0.2097,0.2027,0.1529,0.0987,-0.5442648,0.61059815,0
0.0401,0.0343,0.0511,0.043,0.0926,0.1773,0.1995,0.1948,0.2097,0.2027,0.1529,0.0987,-0.5843839,0.63835156,0
0.0401,0.0326,0.0491,0.0393,0.0758,0.1522,0.1764,0.194,0.1962,0.2027,0.1384,0.0837,-0.59605104,0.66309476,0
0.0401,0.0301,0.0424,0.036,0.0758,0.1522,0.1764,0.1704,0.1962,0.2027,0.1384,0.0837,-0.60150373,0.6511628,0
0.0907,0.125,0.156,0.162,0.1838,0.1793,0.1873,0.1966,0.1817,0.1812,0.2246,0.2002,-0.11514464,0.096486345,0
0.0907,0.1316,0.1638,0.1758,0.1838,0.1793,0.1873,0.2036,0.1817,0.1812,0.2246,0.2002,-0.108328804,0.073273614,0
0.0907,0.1362,0.1668,0.1752,0.1954,0.1932,0.1998,0.2124,0.2008,0.1812,0.2537,0.2289,-0.12025315,0.09597524,0
0.0907,0.1362,0.1668,0.1752,0.1954,0.1932,0.1998,0.2124,0.2008,0.1812,0.2537,0.2289,-0.12025315,0.09597524,0
0.0832,0.1366,0.1706,0.1808,0.2036,0.2051,0.2094,0.217,0.2162,0.1352,0.2691,0.2524,-0.119711034,0.09100047,0
0.0832,0.1358,0.175,0.1814,0.2036,0.2051,0.2094,0.2208,0.2162,0.1352,0.2691,0.2524,-0.11571501,0.0979612,0
0.0832,0.1416,0.1758,0.1888,0.2065,0.2056,0.2115,0.227,0.2184,0.1352,0.2706,0.2516,-0.12711024,0.09187107,0
0.0832,0.1382,0.1734,0.1848,0.2065,0.2056,0.2115,0.225,0.2184,0.1352,0.2706,0.2516,-0.12951806,0.098096624,0
0.0832,0.1328,0.1636,0.1744,0.1819,0.1823,0.1889,0.2136,0.1918,0.1352,0.2375,0.2141,-0.13255566,0.10103091,0
0.0832,0.1166,0.144,0.1548,0.1819,0.1823,0.1889,0.1842,0.1918,0.1352,0.2375,0.2141,-0.12248632,0.08672568,0
0.0703,0.1128,0.14,0.1472,0.1633,0.1672,0.1734,0.1772,0.1779,0.0999,0.2082,0.1795,-0.11727618,0.092478424,0
0.0703,0.1158,0.1404,0.1512,0.1633,0.1672,0.1734,0.1778,0.1779,0.0999,0.2082,0.1795,-0.11753611,0.08085108,0
0.0703,0.1158,0.1404,0.1512,0.1607,0.1667,0.1681,0.1778,0.1731,0.0999,0.1988,0.1706,-0.11753611,0.08085108,0
0.0703,0.1142,0.1414,0.1488,0.1607,0.1667,0.1681,0.176,0.1731,0.0999,0.1988,0.1706,-0.109010726,0.08374384,0
0.0703,0.1082,0.1366,0.1458,0.1523,0.1531,0.1608,0.1712,0.167,0.0999,0.194,0.158,-0.112410665,0.080126226,0
0.0703,0.0998,0.126,0.1338,0.1523,0.1531,0.1608,0.1592,0.167,0.0999,0.194,0.158,-0.116409525,0.08668941,0
0.0703,0.0932,0.1248,0.1326,0.1523,0.1531,0.1608,0.1578,0.167,0.0999,0.194,0.158,-0.11677285,0.08677689,0
0.0703,0.1004,0.1342,0.138,0.1523,0.1531,0.1608,0.1744,0.167,0.0999,0.194,0.158,-0.1302657,0.116517305,0
0.0703,0.0983,0.1362,0.1354,0.1555,0.1606,0.1661,0.1732,0.177,0.0999,0.2097,0.1795,-0.119586304,0.122488655,0
0.0703,0.0965,0.1236,0.1292,0.1555,0.1606,0.1661,0.1642,0.177,0.0999,0.2097,0.1795,-0.14107017,0.11929106,0
0.0703,0.083,0.1144,0.1184,0.148,0.1508,0.1547,0.1464,0.1603,0.0999,0.1996,0.1616,-0.1226994,0.1057402,0
0.0703,0.083,0.1144,0.1184,0.148,0.1508,0.1547,0.1464,0.1603,0.0999,0.1996,0.1616,-0.1226994,0.1057402,0
0.0584,0.0822,0.1108,0.1138,0.1271,0.1367,0.1424,0.1476,0.1452,0.0997,0.178,0.142,-0.14241485,0.12930375,0
0.0584,0.0838,0.1128,0.1154,0.1271,0.1367,0.1424,0.1488,0.1452,0.0997,0.178,0.142,-0.13761467,0.12641938,0
0.0584,0.0773,0.113,0.1114,0.1276,0.138,0.1457,0.1508,0.1418,0.0997,0.1691,0.1327,-0.1432904,0.15026699,0
0.0584,0.0769,0.1076,0.1036,0.1276,0.138,0.1457,0.1488,0.1418,0.0997,0.1691,0.1327,-0.16068642,0.17908081,0
0.0584,0.0571,0.0811,0.0784,0.0937,0.118,0.132,0.146,0.1439,0.0997,0.1665,0.1191,-0.28577718,0.30124775,0
0.0584,0.0455,0.0623,0.065,0.0937,0.118,0.132,0.1472,0.1439,0.0997,0.1665,0.1191,-0.4052506,0.38737044,0
0.0412,0.0427,0.0594,0.0583,0.0885,0.1238,0.1339,0.1544,0.1483,0.1254,0.1781,0.1259,-0.44434053,0.4518101,0
0.0412,0.0424,0.0596,0.0662,0.0885,0.1238,0.1339,0.1528,0.1483,0.1254,0.1781,0.1259,-0.4387947,0.39543375,0
0.0412,0.0424,0.0596,0.0662,0.0868,0.1166,0.1288,0.1528,0.1451,0.1254,0.1771,0.1259,-0.4387947,0.39543375,0
0.0412,0.0438,0.0599,0.065,0.0868,0.1166,0.1288,0.147,0.1451,0.1254,0.1771,0.1259,-0.4209763,0.38679248,0
0.0412,0.0441,0.0616,0.065,0.0838,0.1069,0.1192,0.1388,0.1323,0.1254,0.1562,0.1098,-0.38522953,0.36211973,0
0.0583,0.0859,0.115,0.1194,0.1354,0.1648,0.1782,0.215,0.191,0.1827,0.2066,0.1672,-0.3030303,0.28588516,0
0.0583,0.0871,0.1198,0.13,0.1525,0.1819,0.201,0.2338,0.2118,0.1827,0.2308,0.1882,-0.3223982,0.28532162,0
0.0583,0.0725,0.1015,0.1116,0.1525,0.1819,0.201,0.2288,0.2118,0.1827,0.2308,0.1882,-0.3854072,0.34430084,0
0.0583,0.0725,0.1015,0.1116,0.1435,0.1813,0.2043,0.2288,0.2139,0.1827,0.2306,0.1879,-0.3854072,0.34430084,0
0.0583,0.0645,0.0891,0.0921,0.1435,0.1813,0.2043,0.2052,0.2139,0.1827,0.2306,0.1879,-0.3944954,0.3804238,0
0.0624,0.0737,0.105,0.1138,0.1296,0.1869,0.2021,0.2382,0.2094,0.2368,0.2062,0.1708,-0.3881119,0.35340908,0
0.0624,0.0578,0.0766,0.0744,0.1296,0.1869,0.2021,0.1462,0.2094,0.2368,0.2062,0.1708,-0.3123878,0.325476,0
0.0624,0.0484,0.0624,0.0634,0.1574,0.1792,0.1974,0.1382,0.221,0.2368,0.2307,0.1839,-0.37786642,0.37103173,0
0.0624,0.0902,0.1244,0.1488,0.1574,0.1792,0.1974,0.252,0.221,0.2368,0.2307,0.1839,-0.3390011,0.25748503,0
0.0624,0.114,0.1462,0.1774,0.1852,0.224,0.2418,0.257,0.2594,0.2368,0.278,0.2369,-0.27480158,0.18324126,0
0.0624,0.1072,0.1428,0.1558,0.1852,0.224,0.2418,0.2736,0.2594,0.2368,0.278,0.2369,-0.31412104,0.2743363,0
0.0586,0.0854,0.119,0.1336,0.1695,0.2243,0.2468,0.2724,0.2582,0.2634,0.2768,0.208,-0.3919264,0.34187192,0
0.0586,0.0854,0.119,0.1336,0.1695,0.2243,0.2468,0.2724,0.2582,0.2634,0.2768,0.208,-0.3919264,0.34187192,0
0.0586,0.0865,0.1228,0.1326,0.1452,0.2254,0.2428,0.2626,0.2713,0.2634,0.2587,0.1785,-0.36274,0.3289474,0
0.0586,0.0717,0.1034,0.106,0.1452,0.2254,0.2428,0.281,0.2713,0.2634,0.2587,0.1785,-0.46201873,0.45219636,0
0.0586,0.0612,0.0904,0.0888,0.1224,0.196,0.2192,0.2732,0.2466,0.2634,0.235,0.1569,-0.5027503,0.50939226,0
0.0586,0.0596,0.0872,0.0913,0.1224,0.196,0.2192,0.2558,0.2466,0.2634,0.235,0.1569,-0.4915452,0.4739268,0
0.0527,0.0614,0.0814,0.0877,0.1224,0.196,0.2192,0.2482,0.2466,0.2476,0.235,0.1569,-0.506068,0.47782078,0
0.0527,0.0566,0.0807,0.0842,0.1224,0.196,0.2192,0.2414,0.2466,0.2476,0.235,0.1569,-0.49891338,0.482801,0
0.0527,0.058,0.0796,0.0728,0.124,0.1916,0.2119,0.2328,0.2344,0.2476,0.2195,0.1469,-0.49039695,0.5235602,0
0.0527,0.0654,0.0876,0.0969,0.124,0.1916,0.2119,0.236,0.2344,0.2476,0.2195,0.1469,-0.45859087,0.4178432,0
0.0527,0.0654,0.0876,0.0969,0.1422,0.1932,0.211,0.236,0.2274,0.2476,0.224,0.1747,-0.45859087,0.4178432,0
0.0527,0.1036,0.1258,0.124,0.1422,0.1932,0.211,0.2246,0.2274,0.2476,0.224,0.1747,-0.28196347,0.28858292,0
0.0477,0.0664,0.095,0.103,0.1435,0.1864,0.1973,0.2144,0.2151,0.1914,0.2168,0.1765,-0.38590822,0.35097668,0
0.0477,0.0673,0.0896,0.1016,0.1435,0.1864,0.1973,0.2058,0.2151,0.1914,0.2168,0.1765,-0.39336494,0.33897203,0
0.0477,0.0798,0.1056,0.1076,0.1122,0.1417,0.1575,0.1836,0.1712,0.1914,0.1794,0.1297,-0.26970953,0.26098898,0
0.0477,0.0589,0.0744,0.0731,0.1122,0.1417,0.1575,0.1486,0.1712,0.1914,0.1794,0.1297,-0.33273542,0.34055027,0
0.0477,0.0516,0.0727,0.0697,0.0969,0.1527,0.173,0.157,0.1738,0.1914,0.1539,0.1168,-0.36700043,0.38509044,0
0.0477,0.0659,0.0929,0.0842,0.0969,0.1527,0.173,0.1926,0.1738,0.1914,0.1539,0.1168,-0.3492119,0.3916185,0
0.0569,0.0683,0.0898,0.0996,0.1076,0.1248,0.1422,0.1908,0.1574,0.1352,0.1599,0.1246,-0.35994297,0.31404957,0
0.0569,0.0683,0.0898,0.0996,0.1076,0.1248,0.1422,0.1908,0.1574,0.1352,0.1599,0.1246,-0.35994297,0.31404957,0
0.0569,0.0657,0.0864,0.0977,0.1238,0.1417,0.1452,0.157,0.1487,0.1352,0.1606,0.1411,-0.2900575,0.23282294,0
0.0569,0.0718,0.091,0.1042,0.1238,0.1417,0.1452,0.1262,0.1487,0.1352,0.1606,0.1411,-0.16206264,0.09548614,0
0.0569,0.0888,0.104,0.1162,0.1366,0.1627,0.1714,0.1428,0.1805,0.1352,0.1861,0.1566,-0.15721232,0.102702715,0
0.0569,0.0999,0.1196,0.13,0.1366,0.1627,0.1714,0.161,0.1805,0.1352,0.1861,0.1566,-0.14754099,0.10652922,0
0.0527,0.0832,0.108,0.1086,0.1366,0.1627,0.1714,0.1956,0.1805,0.1572,0.1861,0.1566,-0.28853753,0.28599608,0
0.0527,0.0631,0.0875,0.1036,0.1366,0.1627,0.1714,0.1968,0.1805,0.1572,0.1861,0.1566,-0.38445303,0.31025296,0
0.0527,0.0809,0.1064,0.0984,0.1247,0.1694,0.1814,0.206,0.1983,0.1572,0.1969,0.1561,-0.31882203,0.35348228,0
0.0527,0.0659,0.0894,0.0788,0.1247,0.1694,0.1814,0.209,0.1983,0.1572,0.1969,0.1561,-0.4008043,0.4523975,0
0.0527,0.0555,0.0857,0.0688,0.1139,0.1872,0.2065,0.2348,0.2048,0.1572,0.1721,0.1213,-0.46521062,0.54677206,0
0.0527,0.0555,0.0857,0.0688,0.1139,0.1872,0.2065,0.2348,0.2048,0.1572,0.1721,0.1213,-0.46521062,0.54677206,0
0.0401,0.0489,0.0763,0.0584,0.0997,0.1836,0.2019,0.215,0.2211,0.2027,0.1619,0.1049,-0.47614142,0.5727871,0
0.0401,0.0446,0.0755,0.0574,0.0997,0.1836,0.2019,0.2338,0.2211,0.2027,0.1619,0.1049,-0.5118008,0.6057692,0
0.0401,0.0354,0.0583,0.0489,0.1003,0.1965,0.2241,0.2226,0.2449,0.2027,0.1738,0.1026,-0.5849057,0.639779,0
0.0401,0.0387,0.0619,0.0469,0.1003,0.1965,0.2241,0.2376,0.2449,0.2027,0.1738,0.1026,-0.5866444,0.67029876,0
0.0401,0.0405,0.066,0.0518,0.0966,0.1977,0.2226,0.2364,0.2334,0.2027,0.1677,0.1073,-0.56349206,0.64052737,0
0.0401,0.0409,0.06,0.0525,0.0966,0.1977,0.2226,0.2098,0.2334,0.2027,0.1677,0.1073,-0.5552261,0.599695,0
0.0907,0.128,0.1572,0.1726,0.181,0.1806,0.1875,0.2012,0.1843,0.1812,0.2339,0.2088,-0.12276786,0.07651149,0
0.0907,0.135,0.167,0.1774,0.181,0.1806,0.1875,0.2106,0.1843,0.1812,0.2339,0.2088,-0.115466125,0.08556704,0
0.0907,0.1358,0.1704,0.1798,0.1985,0.1976,0.2012,0.22,0.204,0.1812,0.2599,0.2395,-0.1270492,0.100550264,0
0.0907,0.1358,0.1704,0.1798,0.1985,0.1976,0.2012,0.22,0.204,0.1812,0.2599,0.2395,-0.1270492,0.100550264,0
0.0832,0.1416,0.1726,0.183,0.207,0.2075,0.209,0.2248,0.2161,0.1352,0.2679,0.2539,-0.13135381,0.10250124,0
0.0832,0.1332,0.1698,0.1782,0.207,0.2075,0.209,0.2204,0.2161,0.1352,0.2679,0.2539,-0.1296771,0.105870545,0
0.0832,0.141,0.175,0.1874,0.1923,0.1913,0.1995,0.2254,0.2031,0.1352,0.253,0.2346,-0.12587413,0.09205427,0
0.0832,0.1356,0.1742,0.1814,0.1923,0.1913,0.1995,0.2254,0.2031,0.1352,0.253,0.2346,-0.12812814,0.108161256,0
0.0832,0.1174,0.1454,0.1548,0.1619,0.1649,0.1707,0.1882,0.1742,0.1352,0.2134,0.1902,-0.12829734,0.09737609,0
0.0832,0.1084,0.1356,0.1424,0.1619,0.1649,0.1707,0.1736,0.1742,0.1352,0.2134,0.1902,-0.122897804,0.0987342,0
0.0703,0.1015,0.1346,0.1404,0.1461,0.1465,0.1552,0.1666,0.1597,0.0999,0.1881,0.1553,-0.10624172,0.085342005,0
0.0703,0.1054,0.1286,0.141,0.1461,0.1465,0.1552,0.1656,0.1597,0.0999,0.1881,0.1553,-0.12576479,0.08023483,0
0.0703,0.1054,0.1286,0.141,0.1389,0.14,0.1469,0.1656,0.1501,0.0999,0.1707,0.1375,-0.12576479,0.08023483,0
0.0703,0.1044,0.1278,0.1354,0.1389,0.14,0.1469,0.1636,0.1501,0.0999,0.1707,0.1375,-0.122855164,0.09431438,0
0.0703,0.095,0.1242,0.1286,0.1373,0.1403,0.1463,0.1508,0.1483,0.0999,0.1701,0.1362,-0.09672728,0.07945599,0
0.0703,0.0854,0.1126,0.118,0.1373,0.1403,0.1463,0.1398,0.1483,0.0999,0.1701,0.1362,-0.10776545,0.08456166,0
0.0703,0.0926,0.1184,0.123,0.1373,0.1403,0.1463,0.1516,0.1483,0.0999,0.1701,0.1362,-0.122962974,0.10415149,0
0.0703,0.0991,0.1316,0.1338,0.1373,0.1403,0.1463,0.1696,0.1483,0.0999,0.1701,0.1362,-0.12616198,0.11799603,0
0.0703,0.0938,0.132,0.1326,0.15,0.152,0.1559,0.1666,0.1646,0.0999,0.1974,0.1664,-0.1158741,0.1136364,0
0.0703,0.0929,0.12,0.1238,0.15,0.152,0.1559,0.1562,0.1646,0.0999,0.1974,0.1664,-0.13106447,0.1157143,0
0.0703,0.0847,0.1124,0.118,0.1374,0.1439,0.1475,0.146,0.1479,0.0999,0.1872,0.1496,-0.13003094,0.106060594,0
0.0703,0.0847,0.1124,0.118,0.1374,0.1439,0.1475,0.146,0.1479,0.0999,0.1872,0.1496,-0.13003094,0.106060594,0
0.0584,0.0856,0.1138,0.1182,0.126,0.1358,0.1429,0.1472,0.1437,0.0997,0.175,0.1367,-0.12796937,0.10926905,0
0.0584,0.0846,0.1114,0.1144,0.126,0.1358,0.1429,0.1468,0.1437,0.0997,0.175,0.1367,-0.137103,0.12404287,0
0.0584,0.0768,0.1074,0.1106,0.1227,0.1338,0.1423,0.1486,0.1426,0.0997,0.1674,0.1302,-0.16093749,0.14660493,0
0.0584,0.0745,0.1024,0.1008,0.1227,0.1338,0.1423,0.1466,0.1426,0.0997,0.1674,0.1302,-0.17751002,0.18512528,0
0.0584,0.0561,0.0777,0.0762,0.0959,0.115,0.1282,0.1454,0.143,0.0997,0.1656,0.1155,-0.3034514,0.31227437,0
0.0584,0.045,0.0606,0.0645,0.0959,0.115,0.1282,0.142,0.143,0.0997,0.1656,0.1155,-0.4017769,0.3753027,0
0.0412,0.0409,0.0584,0.0619,0.0844,0.1151,0.1288,0.1448,0.1419,0.1254,0.176,0.1243,-0.42519686,0.40106437,0
0.0412,0.0427,0.0572,0.0641,0.0844,0.1151,0.1288,0.1466,0.1419,0.1254,0.176,0.1243,-0.43866533,0.39155197,0
0.0412,0.0427,0.0572,0.0641,0.0866,0.1128,0.1265,0.1466,0.1384,0.1254,0.1711,0.1226,-0.43866533,0.39155197,0
0.0412,0.0461,0.0619,0.0658,0.0866,0.1128,0.1265,0.1428,0.1384,0.1254,0.1711,0.1226,-0.3952125,0.3691275,0
0.0412,0.0473,0.0623,0.0641,0.0817,0.1093,0.1247,0.1334,0.1342,0.1254,0.1536,0.107,-0.36331117,0.35088608,0
0.0412,0.0458,0.0603,0.0612,0.0817,0.1093,0.1247,0.1266,0.1342,0.1254,0.1536,0.107,-0.35473514,0.3482428,0
0.0583,0.0949,0.1152,0.1392,0.1354,0.1648,0.1782,0.2176,0.191,0.1827,0.2066,0.1672,-0.30769232,0.21973094,0
0.0583,0.0917,0.1174,0.1344,0.1354,0.1648,0.1782,0.2186,0.191,0.1827,0.2066,0.1672,-0.3011905,0.23852694,0
0.0583,0.0849,0.1144,0.1374,0.1525,0.1819,0.201,0.2276,0.2118,0.1827,0.2308,0.1882,-0.33099413,0.24712327,0
0.0583,0.0756,0.0973,0.1118,0.1525,0.1819,0.201,0.208,0.2118,0.1827,0.2308,0.1882,-0.3625942,0.30081302,0
0.0583,0.0756,0.0973,0.1118,0.1435,0.1813,0.2043,0.208,0.2139,0.1827,0.2306,0.1879,-0.3625942,0.30081302,0
0.0583,0.059,0.0847,0.0913,0.1435,0.1813,0.2043,0.1864,0.2139,0.1827,0.2306,0.1879,-0.3751383,0.34245586,0
0.0624,0.0977,0.1256,0.1392,0.1296,0.1869,0.2021,0.2334,0.2094,0.2368,0.2062,0.1708,-0.30027857,0.25281805,0
0.0624,0.0705,0.0994,0.1042,0.1296,0.1869,0.2021,0.2006,0.2094,0.2368,0.2062,0.1708,-0.33733332,0.31627297,0
0.0624,0.0735,0.0941,0.096,0.1574,0.1792,0.1974,0.212,0.221,0.2368,0.2307,0.1839,-0.38516825,0.37662336,0
0.0624,0.1044,0.1398,0.166,0.1574,0.1792,0.1974,0.2592,0.221,0.2368,0.2307,0.1839,-0.29924813,0.219191,0
0.0624,0.1194,0.16,0.1894,0.1852,0.224,0.2418,0.2578,0.2594,0.2368,0.278,0.2369,-0.23408332,0.15295172,0
0.0624,0.0991,0.1338,0.1482,0.1852,0.224,0.2418,0.267,0.2594,0.2368,0.278,0.2369,-0.33233532,0.28612712,0
0.0586,0.0851,0.1132,0.1244,0.1695,0.2243,0.2468,0.263,0.2582,0.2634,0.2768,0.208,-0.39819247,0.3577698,0
0.0586,0.0851,0.1132,0.1244,0.1695,0.2243,0.2468,0.263,0.2582,0.2634,0.2768,0.208,-0.39819247,0.3577698,0
0.0586,0.0803,0.113,0.1226,0.1452,0.2254,0.2428,0.25,0.2713,0.2634,0.2587,0.1785,-0.37741047,0.34192166,0
0.0586,0.0698,0.1015,0.1036,0.1452,0.2254,0.2428,0.2722,0.2713,0.2634,0.2587,0.1785,-0.4567835,0.44864288,0
0.0586,0.0628,0.0917,0.0944,0.1224,0.196,0.2192,0.2574,0.2466,0.2634,0.235,0.1569,-0.4746491,0.46333143,0
0.0586,0.0583,0.0867,0.0896,0.1224,0.196,0.2192,0.2418,0.2466,0.2634,0.235,0.1569,-0.47214612,0.45926374,0
0.0527,0.0571,0.081,0.083,0.1224,0.196,0.2192,0.2364,0.2466,0.2476,0.235,0.1569,-0.489603,0.4802755,0
0.0527,0.0544,0.0782,0.0764,0.1224,0.196,0.2192,0.2362,0.2466,0.2476,0.235,0.1569,-0.5025445,0.51119643,0
0.0527,0.0621,0.0827,0.0739,0.124,0.1916,0.2119,0.2298,0.2344,0.2476,0.2195,0.1469,-0.47072,0.5133355,0
0.0527,0.0875,0.1172,0.1298,0.124,0.1916,0.2119,0.2346,0.2344,0.2476,0.2195,0.1469,-0.3337123,0.28759602,0
0.0527,0.0875,0.1172,0.1298,0.1422,0.1932,0.211,0.2346,0.2274,0.2476,0.224,0.1747,-0.3337123,0.28759602,0
0.0527,0.1124,0.138,0.1328,0.1422,0.1932,0.211,0.224,0.2274,0.2476,0.224,0.1747,-0.2375691,0.2556054,0
0.0477,0.0861,0.1076,0.1178,0.1435,0.1864,0.1973,0.228,0.2151,0.1914,0.2168,0.1765,-0.35876042,0.31868133,0
0.0477,0.081,0.1068,0.111,0.1435,0.1864,0.1973,0.2186,0.2151,0.1914,0.2168,0.1765,-0.34357715,0.3264563,0
0.0477,0.0744,0.1018,0.0963,0.1122,0.1417,0.1575,0.1906,0.1712,0.1914,0.1794,0.1297,-0.30369353,0.32868594,0
0.0477,0.0468,0.0618,0.0641,0.1122,0.1417,0.1575,0.1506,0.1712,0.1914,0.1794,0.1297,-0.4180791,0.40288776,0
0.0477,0.0481,0.0645,0.0653,0.0969,0.1527,0.173,0.1762,0.1738,0.1914,0.1539,0.1168,-0.46406317,0.45921323,0
0.0477,0.0516,0.0743,0.0731,0.0969,0.1527,0.173,0.1698,0.1738,0.1914,0.1539,0.1168,-0.39123312,0.39810622,0
0.0569,0.0485,0.0683,0.0719,0.1076,0.1248,0.1422,0.1432,0.1574,0.1352,0.1599,0.1246,-0.3541371,0.3314737,0
0.0569,0.0485,0.0683,0.0719,0.1076,0.1248,0.1422,0.1432,0.1574,0.1352,0.1599,0.1246,-0.3541371,0.3314737,0
0.0569,0.0764,0.0847,0.096,0.1238,0.1417,0.1452,0.1344,0.1487,0.1352,0.1606,0.1411,-0.22683702,0.16666664,0
0.0569,0.0841,0.1016,0.109,0.1238,0.1417,0.1452,0.1418,0.1487,0.1352,0.1606,0.1411,-0.16516024,0.13078152,0
0.0569,0.1026,0.1234,0.134,0.1366,0.1627,0.1714,0.1666,0.1805,0.1352,0.1861,0.1566,-0.14896552,0.108449765,0
0.0569,0.0885,0.116,0.1276,0.1366,0.1627,0.1714,0.1744,0.1805,0.1352,0.1861,0.1566,-0.20110194,0.15496689,0
0.0527,0.0633,0.0914,0.094,0.1366,0.1627,0.1714,0.187,0.1805,0.1572,0.1861,0.1566,-0.34339082,0.33096087,0
