Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
102.5	42.5	77.86915700991659	29.825096570535457	0.0883	0.1078	0.1186	0.1354	0.1226	0.132	0.1404	0.1627	0.1431	0.1569	0.1671	0.1574	0.07000131	0.09158001	0.013341419	-0.1567721
103.5	42.5	77.86924924961137	29.825096570535457	0.0883	0.0838	0.108	0.1084	0.1226	0.132	0.1404	0.1295	0.1431	0.1569	0.1671	0.1574	0.06938071	0.088692725	0.12677005	-0.09052631
104.5	42.5	77.86934148930615	29.825096570535457	0.0883	0.0954	0.106	0.117	0.1361	0.1349	0.1391	0.1324	0.1426	0.1569	0.1674	0.1591	0.077220276	0.061748225	0.11674448	-0.110738285
90.5	43.5	77.86805013357927	29.82500433084068	0.0879	0.0898	0.0955	0.1058	0.1196	0.1329	0.1525	0.1574	0.1535	0.1703	0.1779	0.1572	0.05829526	0.19604862	0.061139293	-0.24476077
91.5	43.5	77.86814237327405	29.82500433084068	0.0879	0.1108	0.127	0.1416	0.1445	0.1457	0.1522	0.1772	0.1601	0.1703	0.1927	0.1836	0.06414316	0.11166878	0.0419032	-0.16502301
92.5	43.5	77.86823461296883	29.82500433084068	0.0879	0.1314	0.152	0.1636	0.1445	0.1457	0.1522	0.2014	0.1601	0.1703	0.1927	0.1836	0.06713998	0.10356164	-0.02207561	-0.13978495
93.5	43.5	77.8683268526636	29.82500433084068	0.0878	0.0884	0.1018	0.1168	0.1372	0.1509	0.1554	0.1542	0.1712	0.1558	0.1999	0.1801	0.05898358	0.13800737	0.12905958	-0.20468749
94.5	43.5	77.86841909235838	29.82500433084068	0.0878	0.0861	0.0967	0.1104	0.1372	0.1509	0.1554	0.1391	0.1712	0.1558	0.1999	0.1801	0.065759264	0.115030065	0.17935103	-0.17981341
95.5	43.5	77.86851133205316	29.82500433084068	0.0878	0.0914	0.0976	0.111	0.122	0.1268	0.1375	0.1504	0.1453	0.1558	0.1739	0.1546	0.06362048	0.15072684	0.07246376	-0.21290323
96.5	43.5	77.86860357174794	29.82500433084068	0.0878	0.0792	0.0855	0.0922	0.122	0.1268	0.1375	0.1188	0.1453	0.1558	0.1739	0.1546	0.07174884	0.12606633	0.18824734	-0.16299558
97.5	43.5	77.8686958114427	29.82500433084068	0.0878	0.0904	0.1074	0.1144	0.1275	0.1283	0.1373	0.137	0.14	0.1558	0.1626	0.152	0.07048619	0.08989656	0.08544727	-0.12111291
98.5	43.5	77.86878805113749	29.82500433084068	0.0878	0.0933	0.1042	0.1154	0.1275	0.1283	0.1373	0.1504	0.14	0.1558	0.1626	0.152	0.065176964	0.13167794	0.03897763	-0.18146111
99.5	43.5	77.86888029083227	29.82500433084068	0.0878	0.0933	0.1042	0.1154	0.1275	0.1283	0.1373	0.1504	0.14	0.1558	0.1626	0.152	0.065176964	0.13167794	0.03897763	-0.18146111
100.5	43.5	77.86897253052705	29.82500433084068	0.0883	0.0796	0.099	0.1046	0.1267	0.1363	0.1334	0.1193	0.1437	0.1569	0.1701	0.1581	0.07178977	0.06565432	0.1755356	-0.0929913
101.5	43.5	77.86906477022181	29.82500433084068	0.0883	0.1034	0.114	0.1278	0.1267	0.1363	0.1334	0.1549	0.1437	0.1569	0.1701	0.1581	0.07087013	0.09586132	0.046769243	-0.15210114
102.5	43.5	77.86915700991659	29.82500433084068	0.0883	0.0961	0.1118	0.1266	0.1226	0.132	0.1404	0.1488	0.1431	0.1569	0.1671	0.1574	0.06838832	0.08061004	0.057929713	-0.14198005
90.5	44.5	77.86805013357927	29.824912091145904	0.0879	0.0858	0.0995	0.1014	0.1255	0.1317	0.1409	0.1602	0.1567	0.1703	0.1826	0.1676	0.05341266	0.22477064	0.065344244	-0.23373123
91.5	44.5	77.86814237327405	29.824912091145904	0.0879	0.0884	0.1058	0.111	0.1441	0.144	0.1478	0.15	0.1585	0.1703	0.1935	0.1794	0.061392277	0.1494253	0.12663753	-0.17279124
92.5	44.5	77.86823461296883	29.824912091145904	0.0879	0.1015	0.1282	0.1262	0.1441	0.144	0.1478	0.1538	0.1585	0.1703	0.1935	0.1794	0.0699445	0.0985714	0.1143104	-0.09078015
93.5	44.5	77.8683268526636	29.824912091145904	0.0878	0.1013	0.1086	0.1232	0.1293	0.1457	0.1486	0.1518	0.1586	0.1558	0.1793	0.1736	0.07092766	0.104000024	0.08305644	-0.16589865
94.5	44.5	77.86841909235838	29.824912091145904	0.0878	0.1034	0.1362	0.13	0.1293	0.1457	0.1486	0.1609	0.1586	0.1558	0.1793	0.1736	0.06742913	0.10622208	0.05408583	-0.083137
95.5	44.5	77.86851133205316	29.824912091145904	0.0878	0.0865	0.0965	0.108	0.1121	0.1276	0.1304	0.1434	0.1419	0.1558	0.1555	0.1451	0.063620895	0.14081144	0.040481754	-0.19549811
96.5	44.5	77.86860357174794	29.824912091145904	0.0878	0.0716	0.083	0.0801	0.1121	0.1276	0.1304	0.1226	0.1419	0.1558	0.1555	0.1451	0.06334362	0.20966946	0.11830276	-0.19260702
97.5	44.5	77.8686958114427	29.824912091145904	0.0878	0.0849	0.0998	0.102	0.1161	0.1199	0.1269	0.1482	0.1302	0.1558	0.155	0.1405	0.059557375	0.1846523	0.022427427	-0.19516131
98.5	44.5	77.86878805113749	29.824912091145904	0.0878	0.0875	0.1034	0.1138	0.1161	0.1199	0.1269	0.1456	0.1302	0.1558	0.155	0.1405	0.0631784	0.12259063	0.031270776	-0.16947794
99.5	44.5	77.86888029083227	29.824912091145904	0.0883	0.0869	0.109	0.1094	0.1176	0.1263	0.1236	0.1268	0.1313	0.1569	0.1569	0.1513	0.073468685	0.0736664	0.106097996	-0.07548772
100.5	44.5	77.86897253052705	29.824912091145904	0.0883	0.0869	0.109	0.1094	0.1176	0.1263	0.1236	0.1268	0.1313	0.1569	0.1569	0.1513	0.073468685	0.0736664	0.106097996	-0.07548772
101.5	44.5	77.86906477022181	29.824912091145904	0.0883	0.1009	0.1134	0.1222	0.1176	0.1263	0.1236	0.1409	0.1313	0.1569	0.1569	0.1513	0.07685113	0.07107565	0.05372734	-0.10814001
91.5	45.5	77.86814237327405	29.824819851451128	0.0879	0.0875	0.1034	0.1214	0.1441	0.144	0.1478	0.1582	0.1585	0.1703	0.1935	0.1794	0.0559523	0.13161659	0.10036964	-0.2094801
92.5	45.5	77.86823461296883	29.824819851451128	0.0879	0.106	0.1158	0.1394	0.1441	0.144	0.1478	0.1697	0.1585	0.1703	0.1935	0.1794	0.06451225	0.0980265	0.06552864	-0.18879159
93.5	45.5	77.8683268526636	29.824819851451128	0.0878	0.1152	0.1268	0.1372	0.1293	0.1457	0.1486	0.1723	0.1586	0.1558	0.1793	0.1736	0.07055779	0.11340872	0.019908985	-0.15212302
94.5	45.5	77.86841909235838	29.824819851451128	0.0878	0.0943	0.1162	0.1222	0.1293	0.1457	0.1486	0.1553	0.1586	0.1558	0.1793	0.1736	0.063186005	0.11927931	0.0717274	-0.14401475
95.5	45.5	77.86851133205316	29.824819851451128	0.0878	0.0836	0.0954	0.105	0.1121	0.1276	0.1304	0.1408	0.1419	0.1558	0.1555	0.1451	0.06273632	0.14564689	0.049611866	-0.19221
96.5	45.5	77.86860357174794	29.824819851451128	0.0878	0.0772	0.0935	0.0909	0.1121	0.1276	0.1304	0.1484	0.1419	0.1558	0.1555	0.1451	0.053134847	0.24028416	0.023362953	-0.22695325
97.5	45.5	77.8686958114427	29.824819851451128	0.0878	0.0813	0.0907	0.0943	0.1161	0.1199	0.1269	0.1456	0.1302	0.1558	0.155	0.1405	0.058099356	0.21383911	0.031270776	-0.2323318
98.5	45.5	77.86878805113749	29.824819851451128	0.0878	0.0836	0.1015	0.111	0.1161	0.1199	0.1269	0.1278	0.1302	0.1558	0.155	0.1405	0.070191815	0.070351765	0.09618104	-0.11469693
99.5	45.5	77.86888029083227	29.824819851451128	0.0883	0.0862	0.1015	0.0989	0.1176	0.1263	0.1236	0.1269	0.1313	0.1569	0.1569	0.1513	0.07283789	0.12400357	0.10570825	-0.11120843
100.5	45.5	77.86897253052705	29.824819851451128	0.0883	0.0862	0.1015	0.0989	0.1176	0.1263	0.1236	0.1269	0.1313	0.1569	0.1569	0.1513	0.07283789	0.12400357	0.10570825	-0.11120843
91.5	46.5	77.86814237327405	29.82472761175635	0.0822	0.0964	0.1148	0.1302	0.1323	0.1443	0.1446	0.1716	0.1652	0.1806	0.181	0.1657	0.05555828	0.13717695	0.02665909	-0.19832402
92.5	46.5	77.86823461296883	29.82472761175635	0.0822	0.0846	0.1068	0.1174	0.1323	0.1443	0.1446	0.1522	0.1652	0.1806	0.181	0.1657	0.05701762	0.12908012	0.086434565	-0.17528959
93.5	46.5	77.8683268526636	29.82472761175635	0.0907	0.0987	0.1132	0.1202	0.1358	0.1422	0.1482	0.1476	0.1524	0.155	0.1792	0.164	0.07120644	0.10231514	0.09669522	-0.13190182
94.5	46.5	77.86841909235838	29.82472761175635	0.0907	0.0894	0.1058	0.1194	0.1358	0.1422	0.1482	0.1379	0.1524	0.155	0.1792	0.164	0.069150835	0.07190048	0.13024282	-0.13171929
95.5	46.5	77.86851133205316	29.82472761175635	0.0907	0.0869	0.0978	0.107	0.1177	0.1306	0.1389	0.1384	0.1417	0.155	0.1606	0.1508	0.066816084	0.12795436	0.0742475	-0.17188823
96.5	46.5	77.86860357174794	29.82472761175635	0.0907	0.0721	0.0898	0.0879	0.1177	0.1306	0.1389	0.1338	0.1417	0.155	0.1606	0.1508	0.05733002	0.20703655	0.09103263	-0.19677997
97.5	46.5	77.8686958114427	29.82472761175635	0.0907	0.0777	0.0882	0.0954	0.1147	0.1296	0.1306	0.1302	0.1447	0.155	0.1616	0.147	0.06398214	0.15425533	0.10760794	-0.19230767
98.5	46.5	77.86878805113749	29.82472761175635	0.0907	0.0809	0.0975	0.105	0.1147	0.1296	0.1306	0.1232	0.1447	0.155	0.1616	0.147	0.07061808	0.07975461	0.13483144	-0.11644768
91.5	47.5	77.86814237327405	29.824635372061575	0.0822	0.0992	0.1064	0.1112	0.1323	0.1443	0.1446	0.1562	0.1652	0.1806	0.181	0.1657	0.06668394	0.16828725	0.07354682	-0.18964207
92.5	47.5	77.86823461296883	29.824635372061575	0.0822	0.0824	0.1064	0.107	0.1323	0.1443	0.1446	0.14	0.1652	0.1806	0.181	0.1657	0.06221208	0.13360323	0.12772584	-0.13636364
93.5	47.5	77.8683268526636	29.824635372061575	0.0907	0.104	0.1194	0.126	0.1358	0.1422	0.1482	0.1593	0.1524	0.155	0.1792	0.164	0.06883825	0.11671923	0.058788758	-0.14316468
94.5	47.5	77.86841909235838	29.824635372061575	0.0907	0.1034	0.1266	0.1294	0.1358	0.1422	0.1482	0.1541	0.1524	0.155	0.1792	0.164	0.07132893	0.08712523	0.07530751	-0.097969376
95.5	47.5	77.86851133205316	29.824635372061575	0.0907	0.0866	0.1026	0.1058	0.1177	0.1306	0.1389	0.1422	0.1417	0.155	0.1606	0.1508	0.064391024	0.14677416	0.060766228	-0.16176468
96.5	47.5	77.86860357174794	29.824635372061575	0.0907	0.0772	0.0877	0.0908	0.1177	0.1306	0.1389	0.1266	0.1417	0.155	0.1606	0.1508	0.06563714	0.16467339	0.11838443	-0.1815212
97.5	47.5	77.8686958114427	29.824635372061575	0.0907	0.0921	0.1108	0.107	0.1147	0.1296	0.1306	0.1471	0.1447	0.155	0.1616	0.147	0.06608647	0.15781188	0.046971146	-0.14075224
95.5	48.5	77.86851133205316	29.8245431323668	0.0907	0.1072	0.1174	0.1324	0.1376	0.143	0.1522	0.1666	0.1575	0.155	0.1778	0.1635	0.06727313	0.11438126	0.032520313	-0.17323945
96.5	48.5	77.86860357174794	29.8245431323668	0.0907	0.098	0.112	0.131	0.1376	0.143	0.1522	0.1556	0.1575	0.155	0.1778	0.1635	0.066045	0.085833915	0.066586696	-0.16292971
