Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
49.5	161.5	77.86426830609344	29.814120046857056	0.0694	0.0841	0.1088	0.113	0.1354	0.161	0.1712	0.1803	0.1789	0.1821	0.2156	0.198	0.040492672	0.2294579	0.08916394	-0.24731925
50.5	161.5	77.86436054578822	29.814120046857056	0.0694	0.0865	0.106	0.1148	0.1354	0.161	0.1712	0.1817	0.1789	0.1821	0.2156	0.198	0.041655842	0.2256324	0.085325934	-0.26312134
51.5	161.5	77.864452785483	29.814120046857056	0.0694	0.0861	0.1076	0.116	0.1308	0.1474	0.1584	0.1717	0.1682	0.1821	0.2024	0.1872	0.04706317	0.19360447	0.082063615	-0.22950232
52.5	161.5	77.86454502517776	29.814120046857056	0.0694	0.0873	0.1064	0.1122	0.1308	0.1474	0.1584	0.1655	0.1682	0.1821	0.2024	0.1872	0.051601913	0.19193375	0.10029899	-0.21735933
49.5	162.5	77.86426830609344	29.81402780716228	0.0694	0.0856	0.1078	0.1168	0.1354	0.161	0.1712	0.1814	0.1789	0.1821	0.2156	0.198	0.041090623	0.21663313	0.08614609	-0.25449517
50.5	162.5	77.86436054578822	29.81402780716228	0.0694	0.0888	0.1072	0.119	0.1354	0.161	0.1712	0.1725	0.1789	0.1821	0.2156	0.198	0.048816208	0.18353343	0.111053854	-0.23346443
51.5	162.5	77.864452785483	29.81402780716228	0.0694	0.0865	0.1058	0.1186	0.1308	0.1474	0.1584	0.1646	0.1682	0.1821	0.2024	0.1872	0.0514627	0.16242936	0.10299727	-0.21745561
52.5	162.5	77.86454502517776	29.81402780716228	0.0694	0.0865	0.1078	0.118	0.1308	0.1474	0.1584	0.1642	0.1682	0.1821	0.2024	0.1872	0.051692102	0.16371365	0.10420078	-0.20735292
53.5	162.5	77.86463726487254	29.81402780716228	0.0694	0.0836	0.1032	0.1154	0.1196	0.1465	0.1552	0.1685	0.1711	0.1821	0.1747	0.1437	0.046850365	0.1870377	0.01806527	-0.24033861
54.5	162.5	77.86472950456732	29.81402780716228	0.0694	0.0836	0.1032	0.1154	0.1196	0.1465	0.1552	0.1685	0.1711	0.1821	0.1747	0.1437	0.046850365	0.1870377	0.01806527	-0.24033861
