Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
104.5	26.5	77.86934148930615	29.82657240565188	0.0512	0.0446	0.0672	0.0636	0.1079	0.2439	0.2862	0.2775	0.2958	0.273	0.2034	0.132	-0.047609933	0.62708884	-0.1540861	-0.61009574
105.5	26.5	77.86943372900092	29.82657240565188	0.0512	0.0446	0.0672	0.0636	0.1079	0.2439	0.2862	0.2775	0.2958	0.273	0.2034	0.132	-0.047609933	0.62708884	-0.1540861	-0.61009574
106.5	26.5	77.8695259686957	29.82657240565188	0.0512	0.058	0.0845	0.0787	0.1079	0.2439	0.2862	0.2675	0.2958	0.273	0.2034	0.132	-0.030897658	0.54534954	-0.13612235	-0.5198864
107.5	26.5	77.86961820839048	29.82657240565188	0.0502	0.0678	0.0906	0.1012	0.1318	0.207	0.2354	0.244	0.2408	0.2669	0.2171	0.1625	-0.009392241	0.41367325	-0.058338773	-0.45845786
108.5	26.5	77.86971044808526	29.82657240565188	0.0502	0.0774	0.0994	0.0988	0.1318	0.207	0.2354	0.2174	0.2408	0.2669	0.2171	0.1625	0.01372718	0.37507904	-6.904605E-4	-0.37247476
109.5	26.5	77.86980268778002	29.82657240565188	0.0493	0.0628	0.0723	0.0838	0.1129	0.209	0.243	0.2087	0.2527	0.2669	0.2046	0.1387	0.0067563076	0.42700854	-0.009920143	-0.48540923
110.5	26.5	77.8698949274748	29.82657240565188	0.0493	0.061	0.086	0.069	0.1129	0.209	0.243	0.2666	0.2527	0.2669	0.2046	0.1387	-0.027923906	0.5887962	-0.13157895	-0.5121951
111.5	26.5	77.86998716716958	29.82657240565188	0.0469	0.0608	0.0834	0.0688	0.1235	0.2428	0.2884	0.3075	0.3155	0.2669	0.2095	0.1291	-0.05154389	0.6343343	-0.18955514	-0.5732924
112.5	26.5	77.87007940686436	29.82657240565188	0.0469	0.0543	0.0854	0.0786	0.1235	0.2428	0.2884	0.285	0.3155	0.2669	0.2095	0.1291	-0.043964937	0.56765676	-0.15267947	-0.5388769
113.5	26.5	77.87017164655913	29.82657240565188	0.044	0.062	0.0952	0.0888	0.1257	0.2325	0.2698	0.2846	0.2902	0.3033	0.2166	0.1345	-0.037427694	0.5243707	-0.13567436	-0.49868348
114.5	26.5	77.87026388625391	29.82657240565188	0.044	0.062	0.0952	0.0888	0.1257	0.2325	0.2698	0.2846	0.2902	0.3033	0.2166	0.1345	-0.037427694	0.5243707	-0.13567436	-0.49868348
115.5	26.5	77.87035612594869	29.82657240565188	0.044	0.0562	0.0861	0.0788	0.1257	0.2325	0.2698	0.2846	0.2902	0.3033	0.2166	0.1345	-0.04217905	0.5663181	-0.13567436	-0.5354734
116.5	26.5	77.87044836564347	29.82657240565188	0.0417	0.0436	0.073	0.0645	0.1133	0.2405	0.2775	0.2525	0.297	0.3033	0.2008	0.1192	-0.03409163	0.59305996	-0.1140525	-0.5514593
117.5	26.5	77.87054060533823	29.82657240565188	0.0417	0.0439	0.0716	0.056	0.1133	0.2405	0.2775	0.3028	0.297	0.3033	0.2008	0.1192	-0.06269292	0.6878484	-0.2025417	-0.6175214
35.5	27.5	77.86297695036657	29.826480165957104	0.0819	0.0914	0.115	0.1178	0.1728	0.2626	0.2837	0.2836	0.2905	0.2948	0.2535	0.1907	-0.012769723	0.41305432	-0.05604168	-0.42298043
36.5	27.5	77.86306919006134	29.826480165957104	0.0819	0.1532	0.1906	0.1948	0.1728	0.2626	0.2837	0.2836	0.2905	0.2948	0.2535	0.1907	0.03785684	0.18561873	-0.05604168	-0.1961198
37.5	27.5	77.86316142975612	29.826480165957104	0.0796	0.1578	0.2044	0.2134	0.2308	0.2725	0.2918	0.2807	0.2947	0.2948	0.2734	0.229	0.043288313	0.13620722	-0.013174498	-0.15728715
38.5	27.5	77.8632536694509	29.826480165957104	0.0796	0.152	0.1914	0.1966	0.2308	0.2725	0.2918	0.2751	0.2947	0.2948	0.2734	0.229	0.04174855	0.16641931	-0.0030993328	-0.17942119
39.5	27.5	77.86334590914568	29.826480165957104	0.0731	0.0934	0.1188	0.1216	0.1672	0.25	0.2708	0.274	0.296	0.3008	0.2486	0.1787	-0.0056257127	0.3852376	-0.048603106	-0.395112
40.5	27.5	77.86343814884044	29.826480165957104	0.0731	0.0934	0.1188	0.1216	0.1672	0.25	0.2708	0.274	0.296	0.3008	0.2486	0.1787	-0.0056257127	0.3852376	-0.048603106	-0.395112
41.5	27.5	77.86353038853522	29.826480165957104	0.0731	0.0532	0.0816	0.0752	0.1672	0.25	0.2708	0.2801	0.296	0.3008	0.2486	0.1787	-0.042055905	0.57669574	-0.05958007	-0.5487973
42.5	27.5	77.86362262823	29.826480165957104	0.0661	0.0588	0.0828	0.0706	0.1168	0.2369	0.2743	0.2847	0.2989	0.3008	0.2	0.1165	-0.040106494	0.60258937	-0.17474727	-0.54938775
43.5	27.5	77.86371486792478	29.826480165957104	0.0661	0.054	0.0785	0.0618	0.1168	0.2369	0.2743	0.2745	0.2989	0.3008	0.2	0.1165	-0.038188957	0.632471	-0.1570074	-0.5552408
44.5	27.5	77.86380710761955	29.826480165957104	0.0585	0.0518	0.0753	0.0615	0.1036	0.2327	0.2797	0.2742	0.3046	0.3008	0.1772	0.0923	-0.039819136	0.6336014	-0.214887	-0.5690987
45.5	27.5	77.86389934731433	29.826480165957104	0.052	0.0512	0.0774	0.0662	0.1098	0.2327	0.2776	0.2756	0.2974	0.2887	0.176	0.095	-0.04111355	0.61263895	-0.22054914	-0.5614731
46.5	27.5	77.86399158700911	29.826480165957104	0.0475	0.0514	0.0762	0.0636	0.1056	0.2298	0.2709	0.285	0.2919	0.2723	0.1757	0.096	-0.04634062	0.63511187	-0.23724768	-0.5780731
47.5	27.5	77.86408382670389	29.826480165957104	0.0475	0.0524	0.0756	0.0631	0.1056	0.2298	0.2709	0.2792	0.2919	0.2723	0.1757	0.096	-0.04219511	0.63131756	-0.22752252	-0.57384443
48.5	27.5	77.86417606639866	29.826480165957104	0.045	0.0493	0.0778	0.062	0.1071	0.2288	0.2643	0.2768	0.2846	0.2723	0.1825	0.1058	-0.043358244	0.6340024	-0.20531243	-0.56119573
49.5	27.5	77.86426830609344	29.826480165957104	0.045	0.0499	0.0814	0.0648	0.1071	0.2288	0.2643	0.2878	0.2846	0.2723	0.1825	0.1058	-0.04917523	0.6324447	-0.22389965	-0.5590466
50.5	27.5	77.86436054578822	29.826480165957104	0.045	0.0499	0.0814	0.0648	0.1071	0.2288	0.2643	0.2878	0.2846	0.2723	0.1825	0.1058	-0.04917523	0.6324447	-0.22389965	-0.5590466
51.5	27.5	77.864452785483	29.826480165957104	0.0446	0.0498	0.0805	0.0648	0.1093	0.2172	0.2564	0.2711	0.2763	0.2723	0.189	0.115	-0.0396797	0.6141709	-0.17843951	-0.54209334
52.5	27.5	77.86454502517776	29.826480165957104	0.0446	0.0471	0.0744	0.065	0.1093	0.2172	0.2564	0.2622	0.2763	0.2723	0.189	0.115	-0.03678738	0.6026895	-0.16223405	-0.55793226
53.5	27.5	77.86463726487254	29.826480165957104	0.0463	0.0512	0.0767	0.0626	0.107	0.2211	0.2593	0.2662	0.2796	0.2696	0.1768	0.1045	-0.035722665	0.6192214	-0.20180589	-0.55263925
54.5	27.5	77.86472950456732	29.826480165957104	0.0463	0.05	0.077	0.0596	0.107	0.2211	0.2593	0.264	0.2796	0.2696	0.1768	0.1045	-0.035444	0.631644	-0.19782214	-0.5483871
55.5	27.5	77.8648217442621	29.826480165957104	0.0473	0.0516	0.0751	0.0586	0.1032	0.2124	0.2485	0.2602	0.2766	0.2696	0.1763	0.0947	-0.031953976	0.63237137	-0.19221075	-0.55204296
56.5	27.5	77.86491398395687	29.826480165957104	0.0473	0.0472	0.0749	0.0634	0.1032	0.2124	0.2485	0.2553	0.2766	0.2696	0.1763	0.0947	-0.0327483	0.60213363	-0.18303981	-0.5463355
57.5	27.5	77.86500622365165	29.826480165957104	0.0473	0.047	0.072	0.0592	0.0981	0.2096	0.2422	0.2458	0.2632	0.2696	0.1783	0.1083	-0.027463904	0.6118033	-0.1591606	-0.54688483
